1406,KELT-1 b,855,8631.91,10.701,2012,Gas Giant,12.432,0.02466 AU,1.2,0.01,KELT-19 A,Transit,85.41,0.744,07h26m02.28s,+07d36m56.9s,7500,1.62,1.83,548.4230401
1407,KELT-20 b,456,1072.094,7.58,2017,Gas Giant,19.4992,0.0542 AU,3.5,0,KELT-2 A,Transit,88.6,,06h10m39.35s,+30d57m25.7s,6327,1.54,1.93,27.68790327
1408,KELT-21 b,1354,1239.47,10.541,2018,Gas Giant,17.7632,0.05224 AU,3.6,0,KELT-20,Transit,86.12,0.806,19h38m38.74s,+31d13m09.2s,8720,1.76,1.56,38.57308724
1409,KELT-23 A b,409,297.346,10.253,2019,Gas Giant,14.8176,0.03302 AU,2.3,0,KELT-21,Transit,86.46,1.24,20h19m12.01s,+32d34m51.7s,7598,1.46,1.64,13.2983316
1410,KELT-24 b,313,1642.06,8.332,2019,Gas Giant,14.2464,0.06969 AU,5.6,0.08,KELT-23 A,Transit,85.37,0.503,15h28m35.1926s,+66d21m31.544s,5899,0.94,1,79.44554437
1411,KELT-2 A b,439,538.9,8.713,2012,Gas Giant,15.12,0.05497 AU,4.1,0,KELT-24,Transit,89.17,3.13,10h47m38.35s,+71d39m21.2s,6509,1.46,1.51,23.14703629
1412,KELT-3 b,689,614.98,9.873,2013,Gas Giant,17.472,0.04123 AU,2.7,0,KELT-3,Transit,84.14,,09h54m34.40s,+40d23m17.0s,6304,1.96,1.7,19.78183346
1413,KELT-4 A b,685,285.934,9.98,2016,Gas Giant,19.0288,0.04317 AU,3,0,KELT-4 A,Transit,83.16,0.228,10h28m15.01s,+25d34m23.5s,6206,1.2,1.6,7.754142678
1414,KELT-6 b,791,164.84,10.418,2014,Gas Giant,14.56,0.07939 AU,7.8,0.22,KELT-6,Transit,88.81,,13h03m55.65s,+30d38m24.2s,6102,1.42,1.73,7.635379843
1415,KELT-6 c,791,1176.07,10.418,2015,Gas Giant,12.992,2.39 AU,1277.5,0.21,KELT-6,Radial Velocity,,,13h03m55.65s,+30d38m24.2s,6102,1.42,1.73,68.41824648
1416,KELT-7 b,448,440.63,8.54,2015,Gas Giant,17.92,0.04415 AU,2.7,0,KELT-7,Transit,83.76,,05h13m10.93s,+33d19m05.4s,6768,1.76,1.81,13.47376111
1417,KELT-8 b,648,209.22,10.833,2015,Gas Giant,18.144,0.0455 AU,3.2,0.04,KELT-8,Transit,82.65,,18h53m13.32s,+24d07m38.6s,5754,0.81,1.46,6.240622528
1418,KELT-9 b,671,912.96,7.55,2017,Gas Giant,21.1792,0.03462 AU,1.5,0,KELT-9,Transit,86.79,0.53,20h31m26.35s,+39d56m19.8s,10170,2.52,2.36,19.98588749
1419,Kepler-1000 b,3017,20.3,13.192,2016,Neptune-like,4.76,Unknown,120,0,Kepler-10,Transit,85.1,8,19h02m43.05s,+50d14m28.7s,5708,0.91,1.06,8.797776475
1420,Kepler-1001 b,3291,10.1,15.33,2016,Neptune-like,3.1472,Unknown,14.3,0,Kepler-10,Transit,,3.14,19h02m43.05s,+50d14m28.7s,5708,0.91,1.06,10.01298302
1421,Kepler-1001 c,3291,3.11,15.33,2020,Super Earth,1.578,Unknown,9.2,0,Kepler-100,Transit,,14.25,19h25m32.63s,+41d59m25.0s,5825,1.08,1.49,12.26414234
1422,Kepler-1002 b,1386,3.57,11.647,2016,Super Earth,1.71,Unknown,4.3,0,Kepler-100,Transit,,,19h25m32.63s,+41d59m25.0s,5825,1.08,1.49,11.98855352
1423,Kepler-1003 b,2848,3.82,14.023,2016,Super Earth,1.78,Unknown,3.6,0,Kepler-100,Transit,,,19h25m32.63s,+41d59m25.0s,5825,1.08,1.49,11.83897625
1424,Kepler-1004 b,3523,32.5,13.4,2016,Neptune-like,6.272,Unknown,5.3,0,Kepler-1000,Transit,,,19h06m44.53s,+47d05m53.6s,6453,1.4,1.51,8.112637167
1425,Kepler-1005 b,1680,2.86,13.184,2016,Super Earth,1.5,Unknown,6.5,0,Kepler-1001,Transit,,,19h05m05.73s,+48d37m07.3s,5491,0.9,0.88,12.48171627
1426,Kepler-1006 b,1618,2.99,14.563,2016,Super Earth,1.54,Unknown,19.8,0,Kepler-1001,Transit,,,19h05m05.73s,+48d37m07.3s,5491,0.9,0.88,12.37999695
1427,Kepler-1007 b,1191,2.67,14.735,2016,Super Earth,1.44,Unknown,5.2,0,Kepler-1002,Transit,,,19h32m19.08s,+43d04m25.4s,6144,1.22,1.57,12.64378401
1428,Kepler-1008 b,975,2.18,13.379,2016,Super Earth,1.28,Unknown,12.4,0,Kepler-1003,Transit,,,19h28m04.91s,+44d52m34.4s,6109,1.11,1.17,13.06553945
1429,Kepler-1009 b,917,5.35,15.301,2016,Neptune-like,2.17,Unknown,11.4,0,Kepler-1004,Transit,,,19h49m26.23s,+49d47m51.2s,4972,1.11,3.39,11.15642642
1430,Kepler-100 b,1003,7.34,11.129,2014,Super Earth,1.32,Unknown,6.9,0.13,Kepler-1005,Transit,,,19h05m08.64s,+43d19m13.7s,5782,1,1.06,41.36556768
1431,Kepler-100 c,1003,7.05,11.129,2014,Neptune-like,2.2,Unknown,12.8,0.02,Kepler-1006,Transit,,,19h43m00.99s,+42d32m14.9s,5328,0.78,0.74,14.30324397
1432,Kepler-100 d,1003,3,11.129,2014,Super Earth,1.61,Unknown,35.3,0.38,Kepler-1007,Transit,,,19h43m37.57s,+45d48m32.8s,4587,0.73,0.7,11.36476066
1433,Kepler-1010 b,1990,5.99,14.687,2016,Neptune-like,2.3184,Unknown,34.3,0,Kepler-1008,Transit,,,19h46m11.41s,+44d56m31.0s,5066,0.81,0.78,10.94311284
1434,Kepler-1011 b,2805,8.6,15.203,2016,Neptune-like,2.8672,Unknown,5.8,0,Kepler-1009,Transit,,,18h51m26.38s,+42d39m56.8s,4027,0.59,0.57,10.2724318
1435,Kepler-1012 b,1370,2.21,13.315,2016,Super Earth,1.29,Unknown,5.5,0,Kepler-101,Transit,85.82,1.45,18h53m01.32s,+48d21m18.8s,5667,1.17,1.56,13.04078228
1436,Kepler-1013 b,1412,5.27,14.408,2016,Neptune-like,2.15,Unknown,18.9,0,Kepler-101,Transit,84.6,10.5,18h53m01.32s,+48d21m18.8s,5667,1.17,1.56,11.19501002
1437,Kepler-1014 b,2192,6.3,14.627,2016,Neptune-like,2.3856,Unknown,16.6,0,Kepler-1010,Transit,,,19h16m46.23s,+44d08m57.6s,5253,0.86,0.82,10.8701638
1438,Kepler-1015 b,3040,12.3,12.759,2016,Neptune-like,3.5504,Unknown,16,0,Kepler-1011,Transit,,,19h49m36.37s,+46d49m26.4s,5416,0.91,0.88,9.581672725
1439,Kepler-1016 b,4042,5.39,15.319,2016,Neptune-like,2.18,Unknown,2,0,Kepler-1012,Transit,,,19h17m11.10s,+46d27m28.6s,5556,0.95,0.91,11.13695768
1440,Kepler-1016 c,4042,13.1,15.319,2016,Neptune-like,3.6736,Unknown,105.7,0,Kepler-1013,Transit,,,19h20m59.54s,+44d26m06.9s,4954,0.81,0.76,9.531875344
1441,Kepler-1017 b,1807,4.62,14.115,2016,Super Earth,1.99,Unknown,7.2,0,Kepler-1014,Transit,,,19h00m29.29s,+44d06m38.2s,5388,0.88,0.84,11.45583142
1442,Kepler-1018 b,2916,7.18,15.014,2016,Neptune-like,2.576,Unknown,49.1,0,Kepler-1015,Transit,,,19h31m01.76s,+43d25m36.9s,6769,1.49,1.81,10.62486738
1443,Kepler-1019 b,646,2.73,13.593,2016,Super Earth,1.46,Unknown,1.4,0,Kepler-1016,Transit,,,19h38m27.27s,+45d59m04.6s,5821,0.99,1,12.57615052
1444,Kepler-101 b,3110,50.72,13.8,2014,Gas Giant,5.712,0.0474 AU,3.5,0.09,Kepler-1016,Transit,,,19h38m27.27s,+45d59m04.6s,5821,0.99,1,15.26488858
1445,Kepler-101 c,3110,3.78,13.8,2014,Super Earth,1.25,0.0684,6,0,Kepler-1017,Transit,,,18h53m52.65s,+40d07m57.4s,5473,0.93,0.87,23.75541189
1446,Kepler-1020 b,1455,5.82,13.983,2016,Neptune-like,2.2736,Unknown,96.9,0,Kepler-1018,Transit,,,18h54m23.21s,+45d24m28.4s,5518,0.91,0.88,11.05568496
1447,Kepler-1021 b,2730,6.04,15.173,2016,Neptune-like,2.3296,Unknown,13.5,0,Kepler-1019,Transit,,,18h54m52.21s,+47d12m16.0s,4433,0.7,0.67,10.92861218
1448,Kepler-1022 b,1484,6.17,15.377,2016,Neptune-like,2.3632,Unknown,11,0,Kepler-102,Transit,,,18h45m55.86s,+47d12m28.9s,4909,0.81,0.76,10.84863254
1449,Kepler-1023 b,2238,7.41,14.502,2016,Neptune-like,2.632,Unknown,62.1,0,Kepler-102,Transit,,,18h45m55.86s,+47d12m28.9s,4909,0.81,0.76,10.50357714
1450,Kepler-1024 b,3317,14.5,16.006,2016,Neptune-like,3.9088,Unknown,66.4,0,Kepler-102,Transit,,13.27,18h45m55.86s,+47d12m28.9s,4909,0.81,0.76,9.319055414
1451,Kepler-1025 b,2336,4.58,13.556,2016,Super Earth,1.98,Unknown,37.3,0,Kepler-102,Transit,,4.68,18h45m55.86s,+47d12m28.9s,4909,0.81,0.76,11.47165001
1452,Kepler-1026 b,1269,5.52,14.202,2016,Neptune-like,2.21,Unknown,36.5,0,Kepler-102,Transit,,,18h45m55.86s,+47d12m28.9s,4909,0.81,0.76,11.09801536
1453,Kepler-1027 b,949,0.64,12.84,2016,Terrestrial,0.89,Unknown,1.9,0,Kepler-1020,Transit,,,19h30m41.41s,+46d22m38.7s,5227,0.87,0.8,7.933973616
1454,Kepler-1028 b,2065,2.33,14.31,2016,Super Earth,1.33,Unknown,2.5,0,Kepler-1021,Transit,,,19h40m49.18s,+42d33m34.9s,5431,0.89,0.86,12.93431491
1455,Kepler-1029 b,1377,2.13,14.301,2016,Super Earth,1.26,Unknown,4.4,0,Kepler-1022,Transit,,,19h17m24.48s,+46d58m25.4s,4445,0.71,0.68,13.17435326
1456,Kepler-102 b,353,4.3,11.478,2014,Terrestrial,0.47,Unknown,5.3,0,Kepler-1023,Transit,,,19h16m07.14s,+49d46m10.9s,5494,0.93,0.89,191.1452591
1457,Kepler-102 c,353,3,11.478,2014,Terrestrial,0.58,Unknown,7.1,0,Kepler-1024,Transit,,,19h27m48.24s,+38d15m06.1s,5143,0.81,0.78,87.57014298
1458,Kepler-102 d,353,3.8,11.478,2014,Super Earth,1.18,Unknown,10.3,0,Kepler-1025,Transit,,,18h58m02.45s,+43d57m42.0s,6089,1.09,1.13,26.79849305
1459,Kepler-102 e,353,8.93,11.478,2013,Super Earth,2.22,Unknown,16.1,0,Kepler-1026,Transit,,,18h54m25.26s,+39d59m52.7s,4948,0.79,0.75,17.79247242
1460,Kepler-102 f,353,5.2,11.478,2014,Terrestrial,0.88,Unknown,27.5,0,Kepler-1027,Transit,,,19h10m17.08s,+42d48m50.1s,5436,0.91,0.82,65.9369403
1461,Kepler-1030 b,2593,6.71,15.716,2016,Neptune-like,2.4752,Unknown,19.3,0,Kepler-1028,Transit,,,19h18m22.34s,+49d46m52.2s,5522,0.9,0.87,10.75456178
1462,Kepler-1031 b,2417,0.59,13.8,2016,Terrestrial,0.87,Unknown,1.2,0,Kepler-1029,Transit,,,19h28m31.91s,+41d32m51.1s,5030,0.82,0.77,7.654279164
1463,Kepler-1032 b,1980,4.16,15.799,2016,Super Earth,1.87,Unknown,3.3,0,Kepler-103,Transit,,1.38,19h15m56.29s,+40d03m52.3s,5845,1.09,1.44,11.68156174
1464,Kepler-1033 b,4648,6.85,15.929,2016,Neptune-like,2.5088,Unknown,7.6,0,Kepler-103,Transit,,1.47,19h15m56.29s,+40d03m52.3s,5845,1.09,1.44,10.68683934
1465,Kepler-1034 b,2303,5.73,15.074,2016,Neptune-like,2.2624,Unknown,12.1,0,Kepler-1030,Transit,,,19h34m43.66s,+45d49m03.2s,4983,0.8,0.76,10.99275703
1466,Kepler-1035 b,1331,1.71,13.005,2016,Super Earth,1.17,Unknown,2.7,0,Kepler-1031,Transit,,,19h44m21.54s,+48d57m19.4s,6011,1.09,1.12,12.26634508
1467,Kepler-1036 b,1654,9.32,13.764,2016,Neptune-like,3.0128,Unknown,122.9,0,Kepler-1032,Transit,,,19h19m43.41s,+40d05m51.9s,4647,0.77,0.71,10.08245049
1468,Kepler-1037 b,1471,2.18,14.231,2016,Super Earth,1.28,Unknown,1.1,0,Kepler-1033,Transit,,,18h55m22.83s,+44d36m32.7s,5547,0.94,0.92,13.06553945
1469,Kepler-1038 b,2029,12.2,14.856,2016,Neptune-like,3.528,Unknown,148.5,0,Kepler-1034,Transit,,,19h04m27.69s,+37d58m01.2s,5198,0.83,0.8,9.624838898
1470,Kepler-1039 b,1057,2.73,14.096,2016,Super Earth,1.46,Unknown,0.9,0,Kepler-1035,Transit,,,19h16m10.13s,+42d52m57.0s,5763,0.98,0.97,12.57615052
1471,Kepler-103 b,1637,9.7,12.247,2014,Neptune-like,3.3712,Unknown,16,0.03,Kepler-1036,Transit,,,19h40m43.59s,+49d56m44.8s,5533,0.95,0.89,8.380954617
1472,Kepler-103 c,1637,36.1,12.247,2014,Neptune-like,5.1408,Unknown,179.6,0.02,Kepler-1037,Transit,,,19h45m21.85s,+47d10m15.1s,5105,0.82,0.78,13.41332899
1473,Kepler-1040 b,1543,4.98,13.322,2016,Super Earth,2.08,Unknown,201.1,0,Kepler-1038,Transit,,,19h55m53.32s,+44d07m56.6s,5335,0.87,0.83,11.30299314
1474,Kepler-1041 b,3193,8.96,14.442,2016,Neptune-like,2.9344,Unknown,24.8,0,Kepler-1039,Transit,,,19h53m18.38s,+45d18m55.9s,4870,0.79,0.74,10.21786529
1475,Kepler-1042 b,2150,5.43,15.672,2016,Neptune-like,2.19,Unknown,10.1,0,Kepler-104,Transit,,,19h10m25.11s,+42d10m00.4s,5711,,1.35,11.11737848
1476,Kepler-1043 b,2734,7.04,14.762,2016,Neptune-like,2.5424,Unknown,38.5,0,Kepler-104,Transit,,,19h10m25.11s,+42d10m00.4s,5711,,1.35,10.69487445
1477,Kepler-1044 b,4916,7.61,15.306,2016,Neptune-like,2.6656,Unknown,6.8,0,Kepler-104,Transit,,,19h10m25.11s,+42d10m00.4s,5711,,1.35,10.51684537
1478,Kepler-1045 b,3167,7.7,15.549,2016,Neptune-like,2.688,Unknown,26.4,0,Kepler-1040,Transit,,,18h52m27.31s,+48d07m53.0s,5694,0.98,0.96,10.46460856
1479,Kepler-1046 b,1690,3.57,13.248,2016,Super Earth,1.71,Unknown,14.4,0,Kepler-1041,Transit,,,19h35m31.62s,+49d40m59.4s,5957,1.06,1.08,11.98855352
1480,Kepler-1047 b,1846,5.02,13.329,2016,Super Earth,2.09,Unknown,56.2,0,Kepler-1042,Transit,,,19h14m40.54s,+39d49m26.4s,4815,0.75,0.72,11.28500968
1481,Kepler-1047 c,1846,0.937,13.329,2016,Terrestrial,0.99,Unknown,3.2,0,Kepler-1043,Transit,,,18h46m39.12s,+47d34m06.9s,5629,0.92,0.9,9.387717085
1482,Kepler-1048 b,1354,3.22,14.844,2016,Super Earth,1.61,Unknown,6.9,0,Kepler-1044,Transit,,,19h32m34.67s,+46d39m58.5s,5985,1.08,1.11,12.19817644
1483,Kepler-1049 b,421,0.809,14.156,2016,Terrestrial,0.95,Unknown,3.3,0,Kepler-1045,Transit,,,18h56m43.99s,+45d04m26.8s,5301,0.86,0.82,8.802217634
1484,Kepler-104 b,1322,19.6,12.57,2014,Super Earth,3.1024,0.094,11.4,0,Kepler-1046,Transit,,,19h47m01.38s,+46d59m53.8s,5913,1.04,1.04,19.9963753
1485,Kepler-104 c,1322,9.96,12.57,2014,Neptune-like,3.1248,0.153 AU,23.7,0,Kepler-1047,Transit,,,19h14m35.10s,+50d47m20.3s,5754,1.08,1.13,10.01626204
1486,Kepler-104 d,1322,12.5,12.57,2014,Neptune-like,3.5728,0.257 AU,51.8,0,Kepler-1047,Transit,,,19h14m35.10s,+50d47m20.3s,5754,1.08,1.13,9.615755074
1487,Kepler-1050 b,1810,3.19,13.072,2016,Super Earth,1.6,Unknown,15.4,0,Kepler-1048,Transit,,,18h47m35.60s,+42d09m56.8s,4651,0.75,0.7,12.23605749
1488,Kepler-1050 c,1810,2.79,13.072,2016,Super Earth,1.48,Unknown,21.1,0,Kepler-1049,Transit,,,19h09m23.22s,+47d46m22.6s,3864,0.51,0.49,12.5075303
1489,Kepler-1051 b,3331,11.5,13.116,2016,Neptune-like,3.3936,Unknown,26,0,Kepler-105,Transit,85.94,,19h11m32.96s,+46d16m34.5s,5827,0.96,0.89,9.805445479
1490,Kepler-1052 b,3428,8.91,14.861,2016,Neptune-like,2.9232,Unknown,34.9,0,Kepler-105,Transit,,11.2,19h11m32.96s,+46d16m34.5s,5827,0.96,0.89,10.238856
1491,Kepler-1053 b,558,0.904,13.209,2016,Terrestrial,0.98,Unknown,2.4,0,Kepler-1050,Transit,,,18h51m42.00s,+48d37m35.0s,6010,1.09,1.13,9.2428748
1492,Kepler-1054 b,3425,7.41,14.085,2016,Neptune-like,2.632,Unknown,4.3,0,Kepler-1050,Transit,,,18h51m42.00s,+48d37m35.0s,6010,1.09,1.13,10.50357714
1493,Kepler-1055 b,1377,2.04,13.073,2016,Super Earth,1.23,Unknown,2.3,0,Kepler-1051,Transit,,,19h40m37.95s,+40d53m55.9s,6675,1.43,1.73,13.2406936
1494,Kepler-1056 b,3167,9.32,14.56,2016,Neptune-like,3.0128,Unknown,27.5,0,Kepler-1052,Transit,,,19h41m22.26s,+46d36m08.2s,5888,1.03,1.03,10.08245049
1495,Kepler-1057 b,4769,11.2,15.608,2016,Neptune-like,3.36,Unknown,14.1,0,Kepler-1053,Transit,,,19h25m40.47s,+39d07m38.7s,4529,0.74,0.69,9.741599239
1496,Kepler-1058 b,1713,7.85,15.504,2016,Neptune-like,2.7216,Unknown,111,0,Kepler-1054,Transit,,,19h22m24.28s,+44d33m23.0s,6209,1.22,1.34,10.40667173
1497,Kepler-1059 b,2195,3.64,15.489,2016,Super Earth,1.73,Unknown,3.8,0,Kepler-1055,Transit,,,19h21m56.83s,+44d55m57.4s,5723,0.98,0.94,11.94262976
1498,Kepler-105 b,1518,5.1,12.802,2013,Neptune-like,4.8048,0.066 AU,5.4,0.47,Kepler-1056,Transit,,,19h58m06.24s,+46d53m57.3s,6127,1.12,1.2,2.169253654
1499,Kepler-105 c,1518,4.6,12.802,2014,Super Earth,1.31,0.0731,7.1,0,Kepler-1057,Transit,,,19h49m48.52s,+41d33m29.2s,5987,1.07,1.1,26.321221
1500,Kepler-1060 b,2809,6.26,14.637,2016,Neptune-like,2.3744,Unknown,46.9,0,Kepler-1058,Transit,,,19h38m22.99s,+45d52m30.1s,4644,0.73,0.69,10.90328482
1501,Kepler-1061 b,1908,4.58,13.204,2016,Super Earth,1.98,Unknown,2.8,0,Kepler-1059,Transit,,,19h16m52.85s,+41d42m23.3s,4906,0.75,0.72,11.47165001
1502,Kepler-1062 b,1266,3.75,14.805,2016,Super Earth,1.76,Unknown,9.3,0,Kepler-106,Transit,,,20h03m27.35s,+44d20m15.2s,5858,1,1.04,11.88766953
1503,Kepler-1063 b,1191,2.83,12.261,2016,Super Earth,1.49,Unknown,14.1,0,Kepler-106,Transit,,3.28,20h03m27.35s,+44d20m15.2s,5858,1,1.04,12.5171279
1504,Kepler-1064 b,1220,3.02,13.741,2016,Super Earth,1.55,Unknown,16.5,0,Kepler-106,Transit,,,20h03m27.35s,+44d20m15.2s,5858,1,1.04,12.34338678
1505,Kepler-1065 b,3516,13.4,15.502,2016,Neptune-like,3.7296,Unknown,3.6,0,Kepler-106,Transit,,3.1,20h03m27.35s,+44d20m15.2s,5858,1,1.04,9.459563072
1506,Kepler-1065 c,3516,3.19,15.502,2016,Super Earth,1.6,Unknown,2.4,0,Kepler-1060,Transit,,,19h04m06.05s,+39d37m51.3s,5797,0.99,0.99,12.23605749
1507,Kepler-1066 b,1302,6.17,13.024,2016,Neptune-like,2.3632,Unknown,1.9,0,Kepler-1061,Transit,,,19h44m55.20s,+50d16m30.8s,6067,1.09,1.07,10.84863254
1508,Kepler-1067 b,2248,0.437,14.273,2016,Terrestrial,0.8,Unknown,0.8,0,Kepler-1062,Transit,,,18h55m35.86s,+41d13m17.8s,4597,0.75,0.7,6.704899216
1509,Kepler-1068 b,4997,12.8,15.832,2016,Neptune-like,3.6288,Unknown,16.9,0,Kepler-1063,Transit,,,19h22m06.42s,+38d08m34.7s,5945,1.09,1.14,9.544972799
1510,Kepler-1069 b,1419,3.19,13.098,2016,Super Earth,1.6,Unknown,23.9,0,Kepler-1064,Transit,,,19h26m57.99s,+37d41m20.2s,5153,0.85,0.79,12.23605749
1511,Kepler-106 b,1468,5.3,12.839,2014,Terrestrial,0.82,Unknown,6.2,0,Kepler-1065,Transit,,,19h38m02.70s,+38d47m25.8s,5635,0.94,0.93,77.39964273
1512,Kepler-106 c,1468,10.44,12.839,2014,Super Earth,2.4976,Unknown,13.6,0,Kepler-1065,Transit,,,19h38m02.70s,+38d47m25.8s,5635,0.94,0.93,16.4340846
1513,Kepler-106 d,1468,8.1,12.839,2014,Terrestrial,0.95,Unknown,24,0,Kepler-1066,Transit,,,19h55m27.98s,+46d30m08.1s,5762,0.98,0.98,88.13098002
1514,Kepler-106 e,1468,11.17,12.839,2014,Super Earth,2.5536,Unknown,43.8,0,Kepler-1067,Transit,,,19h01m32.98s,+45d02m56.6s,5592,0.95,0.93,16.8204738
1515,Kepler-1070 b,3392,3.64,13.913,2016,Super Earth,1.73,Unknown,6.2,0,Kepler-1068,Transit,,,19h38m35.56s,+46d23m32.5s,5806,1.01,1.01,11.94262976
1516,Kepler-1071 b,3145,6.26,15.829,2016,Neptune-like,2.3744,Unknown,6.2,0,Kepler-1069,Transit,,,19h23m55.04s,+47d59m20.4s,5722,0.99,0.98,10.90328482
1517,Kepler-1072 b,3184,3.12,13.842,2016,Super Earth,1.58,Unknown,1.6,0,Kepler-107,Transit,89.05,5.3,19h48m06.78s,+48d12m31.0s,5854,1.24,1.45,12.2724483
1518,Kepler-1073 b,2730,5.9,14.532,2016,Neptune-like,2.296,Unknown,8.7,0,Kepler-107,Transit,89.49,12.65,19h48m06.78s,+48d12m31.0s,5854,1.24,1.45,10.99003398
1519,Kepler-1073 c,2730,3.33,14.532,2016,Super Earth,1.64,Unknown,4,0,Kepler-107,Transit,87.55,33.1,19h48m06.78s,+48d12m31.0s,5854,1.24,1.45,12.15758539
1520,Kepler-1074 b,799,2.1,15.006,2016,Super Earth,1.25,Unknown,5.9,0,Kepler-107,Transit,89.67,2,19h48m06.78s,+48d12m31.0s,5854,1.24,1.45,13.19745105
1521,Kepler-1075 b,864,2.6,15.37,2016,Super Earth,1.42,Unknown,1.5,0,Kepler-1070,Transit,,,19h32m46.89s,+49d18m59.4s,6261,1.21,1.32,12.66156679
1522,Kepler-1076 b,649,0.437,12.949,2016,Terrestrial,0.8,Unknown,6.1,0,Kepler-1071,Transit,,,19h32m13.92s,+45d14m55.7s,5215,0.86,0.81,6.704899216
1523,Kepler-1077 b,3582,8.1,14.998,2016,Neptune-like,2.7664,Unknown,34.4,0,Kepler-1072,Transit,,,19h28m10.65s,+46d19m44.5s,6199,1.2,1.32,10.393118
1524,Kepler-1078 b,3963,4.27,15.607,2016,Super Earth,1.9,Unknown,3,0,Kepler-1073,Transit,,,19h36m36.65s,+38d13m59.0s,5792,1,1,11.61479274
1525,Kepler-1079 b,1569,3.29,12.584,2016,Super Earth,1.63,Unknown,13.2,0,Kepler-1073,Transit,,,19h36m36.65s,+38d13m59.0s,5792,1,1,12.15938138
1526,Kepler-107 b,1714,3.51,12.7,2014,Super Earth,1.536,0.04544,3.2,0,Kepler-1074,Transit,,,18h57m54.37s,+46d15m09.3s,4002,0.6,0.57,14.60883138
1527,Kepler-107 c,1714,9.39,12.7,2014,Super Earth,1.597,0.06064,4.9,0,Kepler-1075,Transit,,,19h10m00.28s,+47d28m09.4s,3959,0.56,0.54,36.15318397
1528,Kepler-107 d,1714,3.8,12.7,2014,Super Earth,0.86,0.08377,8,0,Kepler-1076,Transit,,,19h10m21.62s,+51d03m38.1s,4868,0.79,0.74,50.45189525
1529,Kepler-107 e,1714,8.6,12.7,2014,Neptune-like,2.9008,0.12639 AU,14.7,0,Kepler-1077,Transit,,,19h24m08.07s,+42d16m04.3s,5816,1.02,1.02,10.03583862
1530,Kepler-1080 b,2244,10.8,13.409,2016,Neptune-like,3.2816,Unknown,77.3,0,Kepler-1078,Transit,,,19h32m48.14s,+43d03m00.1s,5612,0.94,0.92,9.847891626
1531,Kepler-1081 b,1386,1.01,13.711,2016,Super Earth,1.01,Unknown,3.9,0,Kepler-1079,Transit,,,19h58m11.88s,+45d46m11.1s,5758,1.08,1.36,9.722308943
1532,Kepler-1082 b,2049,1.46,13.342,2016,Super Earth,1.12,Unknown,1.5,0,Kepler-108,Transit,,,19h38m14.20s,+46d03m44.4s,5854,,2.19,11.42898339
1533,Kepler-1083 b,2975,11.2,15.85,2016,Neptune-like,3.36,Unknown,33.4,0,Kepler-108,Transit,,,19h38m14.20s,+46d03m44.4s,5854,,2.19,9.741599239
1534,Kepler-1084 b,1393,1.41,12.158,2016,Super Earth,1.11,Unknown,2.1,0,Kepler-1080,Transit,,,19h45m51.49s,+49d10m58.5s,5956,1.1,1.16,11.237351
1535,Kepler-1085 b,4952,41.21,15.247,2016,Gas Giant,7.2128,Unknown,219.3,0,Kepler-1081,Transit,,,19h17m46.68s,+41d19m03.9s,5345,0.88,0.84,7.778316769
1536,Kepler-1085 c,4952,10.7,15.247,2020,Neptune-like,3.2704,Unknown,56.8,0,Kepler-1082,Transit,,,19h17m26.08s,+50d35m54.5s,5923,1.03,1.14,9.823648637
1537,Kepler-1086 b,1514,6.53,15.555,2016,Neptune-like,2.4416,Unknown,18.8,0,Kepler-1083,Transit,,,18h52m38.87s,+45d11m53.9s,5049,0.81,0.77,10.75610269
1538,Kepler-1086 c,1514,8.96,15.555,2016,Neptune-like,2.9344,Unknown,161.5,0,Kepler-1084,Transit,,,19h20m24.47s,+48d15m04.1s,6113,1.12,1.28,10.21786529
1539,Kepler-1087 b,1155,0.165,12.901,2016,Terrestrial,0.61,Unknown,0.7,0,Kepler-1085,Transit,,,19h09m54.64s,+46d08m28.3s,6000,1.11,1.14,4.354267093
1540,Kepler-1088 b,979,2.6,11.778,2016,Super Earth,1.42,Unknown,23.1,0,Kepler-1085,Transit,,,19h09m54.64s,+46d08m28.3s,6000,1.11,1.14,12.66156679
1541,Kepler-1089 b,740,4.01,15.598,2016,Super Earth,1.83,Unknown,5.1,0,Kepler-1086,Transit,,,19h41m00.28s,+45d50m34.7s,4350,0.7,0.66,11.75798724
1542,Kepler-108 b,2378,55.792,13.084,2014,Gas Giant,8.6464,0.292 AU,49.2,0.22,Kepler-1086,Transit,,,19h41m00.28s,+45d50m34.7s,4350,0.7,0.66,7.328111611
1543,Kepler-108 c,2378,50.72,13.084,2014,Gas Giant,8.176,0.721 AU,190.3,0.04,Kepler-1087,Transit,,,19h39m54.92s,+46d00m20.4s,5589,0.96,0.94,7.450548918
1544,Kepler-1090 b,2290,5.69,14.996,2016,Neptune-like,2.2512,Unknown,198.7,0,Kepler-1088,Transit,,,18h46m14.75s,+42d27m01.8s,5975,1.08,1.08,11.02490605
1545,Kepler-1091 b,2985,2.73,14.715,2016,Super Earth,1.46,Unknown,1.4,0,Kepler-1089,Transit,,,19h24m22.26s,+49d11m24.2s,3753,0.52,0.49,12.57615052
1546,Kepler-1092 b,2981,4.94,14.616,2016,Super Earth,2.07,Unknown,58.6,0,Kepler-109,Transit,,,19h21m34.25s,+40d17m05.5s,5952,1.04,1.32,11.32079821
